attack,attack_scope,noise_parameter,lambda,trial,stage,records_ok,ideal_fidelity,effective_fidelity,accept_probability,sampled_accept,stage_accept,sampling_model
tamper_p2,targeted,0.02,8,29,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,30,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,30,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,31,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,31,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,32,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,32,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,33,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,33,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,34,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,34,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,35,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,35,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,36,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,36,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,37,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,37,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,38,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,38,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,39,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,39,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,40,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,40,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,41,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,41,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,42,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,42,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,43,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,43,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,44,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,44,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,45,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,45,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,46,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,46,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,47,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,47,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,48,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,48,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,49,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,49,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,50,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,50,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,51,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,51,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,52,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,52,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,53,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,53,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,54,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,54,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,55,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,55,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,56,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,56,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,57,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,57,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,58,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,58,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,59,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,59,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,60,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,60,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,61,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,61,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,62,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,62,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,63,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,63,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,64,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,64,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,65,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,65,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,66,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,66,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,67,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,67,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,68,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,68,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,69,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,69,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,70,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,70,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,71,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,71,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,72,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,72,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,73,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,73,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,74,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,74,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,75,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,75,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,76,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,76,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,77,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,77,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,78,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,78,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,79,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,79,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,80,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,80,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,81,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,81,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,82,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,82,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,83,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,83,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,84,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,84,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,85,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,85,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,86,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,86,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,87,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,87,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,88,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,88,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,89,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,89,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,90,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,90,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,91,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,91,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,92,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,92,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,93,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,93,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,94,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,94,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,95,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,95,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,96,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,96,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,97,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,97,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,98,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,98,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,99,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,99,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,100,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,100,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,101,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,101,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,102,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,102,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,103,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,103,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,104,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,104,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,105,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,105,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,106,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,106,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,107,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,107,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,108,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,108,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,109,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,109,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,110,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,110,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,111,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,111,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,112,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,112,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,113,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,113,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,114,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,114,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,115,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,115,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,116,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,116,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,117,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,117,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,118,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,118,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,119,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,119,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,120,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,120,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,121,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,121,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,122,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,122,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,123,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,123,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,124,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,124,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,125,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,125,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,126,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,126,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,127,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,127,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,128,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,128,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,129,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,129,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,130,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,130,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,131,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,131,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,132,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,132,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,133,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,133,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,134,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,134,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,135,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,135,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,136,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,136,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,137,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,137,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,138,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,138,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
tamper_p2,targeted,0.02,8,139,S5,True,1.0000000000000004,0.9900000000000004,0.9606930435754386,True,True,single direct noisy draw
tamper_p2,targeted,0.02,8,139,S7,True,1.8202353171583768e-33,0.01,0.004229909006359688,False,False,single direct noisy draw
